0.00005,0,0,0,0
0.0001,0,0,0,0
0.00015,0,0,0,0
0.0002,0,0,0,0
0.00025,0,0,0,0
0.0003,0,0,0,0
0.00035,0,0,0,0
0.0004,0,0,0,0
0.00045,0,0,0,0
0.0005,0,0,0,0
0.00055,0,0,0,0
0.0006,0,0,0,0
0.00065,0,0,0,0
0.0007,0,0,0,0
0.00075,0,0,0,0
0.0008,0,0,0,0
0.00085,0,0,0,0
0.0009,0,0,0,0
0.00095,0,0,0,0
0.001,0,0,0,0
0.00105,0,0,0,0
0.0011,0,0,0,0
0.00115,0,0,0,0
0.0012,0,0,0,0
0.00125,0,0,0,0
0.0013,0,0,0,0
0.00135,0,0,0,0
0.0014,0,0,0,0
0.00145,0,0,0,0
0.0015,0,0,0,0
0.00155,0,0,0,0
0.0016,0,0,0,0
0.00165,0,0,0,0
0.0017,0,0,0,0
0.00175,0,0,0,0
0.0018,0,0,0,0
0.00185,0,0,0,0
0.0019,0,0,0,0
0.00195,0,0,0,0
0.002,0,0,0,0
0.00205,0,0,0,0
0.0021,0,0,0,0
0.00215,0,0,0,0
0.0022,0,0,0,0
0.00225,0,0,0,0
0.0023,0,0,0,0
0.00235,0,0,0,0
0.0024,0,0,0,0
0.00245,0,0,0,0
0.0025,0,0,0,0
0.00255,0,0,0,0
0.0026,0,0,0,0
0.00265,0,0,0,0
0.0027,0,0,0,0
0.00275,0,0,0,0
0.0028,0,0,0,0
0.00285,0,0,0,0
0.0029,0,0,0,0
0.00295,0,0,0,0
0.003,0,0,0,0
0.00305,0,0,0,0
0.0031,0,0,0,0
0.00315,0,0,0,0
0.0032,0,0,0,0
0.00325,0,0,0,0
0.0033,0,0,0,0
0.00335,0,0,0,0
0.0034,0,0,0,0
0.00345,0,0,0,0
0.0035,0,0,0,0
0.00355,0,0,0,0
0.0036,0,0,0,0
0.00365,0,0,0,0
0.0037,0,0,0,0
0.00375,0,0,0,0
0.0038,0,0,0,0
0.00385,0,0,0,0
0.0039,0,0,0,0
0.00395,0,0,0,0
0.004,0,0,0,0
0.00405,0,0,0,0
0.0041,0,0,0,0
0.00415,0,0,0,0
0.0042,0,0,0,0
0.00425,0,0,0,0
0.0043,0,0,0,0
0.00435,0,0,0,0
0.0044,0,0,0,0
0.00445,0,0,0,0
0.0045,0,0,0,0
0.00455,0,0,0,0
0.0046,0,0,0,0
0.00465,0,0,0,0
0.0047,0,0,0,0
0.00475,0,0,0,0
0.0048,0,0,0,0
0.00485,0,0,0,0
0.0049,0,0,0,0
0.00495,0,0,0,0
0.005,0,0,0,0
0.00505,0,0,0,0
0.0051,0,0,0,0
0.00515,0,0,0,0
0.0052,0,0,0,0
0.00525,0,0,0,0
0.0053,0,0,0,0
0.00535,0,0,0,0
0.0054,0,0,0,0
0.00545,0,0,0,0
0.00549999999999999,0,0,0,0
0.00554999999999999,0,0,0,0
0.00559999999999999,0,0,0,0
0.00564999999999999,0,0,0,0
0.00569999999999999,0,0,0,0
0.00574999999999999,0,0,0,0
0.00579999999999999,0,0,0,0
0.00584999999999999,0,0,0,0
0.00589999999999999,0,0,0,0
0.00594999999999999,0,0,0,0
0.00599999999999999,0,0,0,0
0.00604999999999999,0,0,0,0
0.00609999999999999,0,0,0,0
0.00614999999999999,0,0,0,0
0.00619999999999999,0,0,0,0
0.00624999999999999,0,0,0,0
0.00629999999999999,0,0,0,0
0.00634999999999999,0,0,0,0
0.00639999999999999,0,0,0,0
0.00644999999999999,0,0,0,0
0.00649999999999999,0,0,0,0
0.00654999999999999,0,0,0,0
0.00659999999999999,0,0,0,0
0.00664999999999999,0,0,0,0
0.00669999999999999,0,0,0,0
0.00674999999999999,0,0,0,0
0.00679999999999999,0,0,0,0
0.00684999999999999,0,0,0,0
0.00689999999999999,0,0,0,0
0.00694999999999999,0,0,0,0
0.00699999999999999,0,0,0,0
0.00704999999999999,0,0,0,0
0.00709999999999999,0,0,0,0
0.00714999999999998,0,0,0,0
0.00719999999999998,0,0,0,0
0.00724999999999998,0,0,0,0
0.00729999999999998,0,0,0,0
0.00734999999999998,0,0,0,0
0.00739999999999998,0,0,0,0
0.00744999999999998,0,0,0,0
0.00749999999999998,0,0,0,0
0.00754999999999998,0,0,0,0
0.00759999999999998,0,0,0,0
0.00764999999999998,0,0,0,0
0.00769999999999998,0,0,0,0
0.00774999999999998,0,0,0,0
0.00779999999999998,0,0,0,0
0.00784999999999998,0,0,0,0
0.00789999999999998,0,0,0,0
0.00794999999999998,0,0,0,0
0.00799999999999998,0,0,0,0
0.00804999999999998,0,0,0,0
0.00809999999999998,0,0,0,0
0.00814999999999998,0,0,0,0
0.00819999999999998,0,0,0,0
0.00824999999999998,0,0,0,0
0.00829999999999998,0,0,0,0
0.00834999999999998,0,0,0,0
0.00839999999999998,0,0,0,0
0.00844999999999998,0,0,0,0
0.00849999999999998,0,0,0,0
0.00854999999999998,0,0,0,0
0.00859999999999998,0,0,0,0
0.00864999999999998,0,0,0,0
0.00869999999999998,0,0,0,0
0.00874999999999998,0,0,0,0
0.00879999999999998,0,0,0,0
0.00884999999999997,0,0,0,0
0.00889999999999997,0,0,0,0
0.00894999999999997,0,0,0,0
0.00899999999999997,0,0,0,0
0.00904999999999997,0,0,0,0
0.00909999999999997,0,0,0,0
0.00914999999999997,0,0,0,0
0.00919999999999997,0,0,0,0
0.00924999999999997,0,0,0,0
0.00929999999999997,0,0,0,0
0.00934999999999997,0,0,0,0
0.00939999999999997,0,0,0,0
0.00944999999999997,0,0,0,0
0.00949999999999997,0,0,0,0
0.00954999999999997,0,0,0,0
0.00959999999999997,0,0,0,0
0.00964999999999997,0,0,0,0
0.00969999999999997,0,0,0,0
0.00974999999999997,0,0,0,0
0.00979999999999997,0,0,0,0
0.00984999999999997,0,0,0,0
0.00989999999999997,0,0,0,0
0.00994999999999997,0,0,0,0
0.00999999999999997,0,0,0,0
0.01005,0,0,0,0
0.0101,0,0,0,0
0.01015,0,0,0,0
0.0102,0,0,0,0
0.01025,0,0,0,0
0.0103,0,0,0,0
0.01035,0,0,0,0
0.0104,0,0,0,0
0.01045,0,0,0,0
0.0105,0,0,0,0
0.01055,0,0,0,0
0.0106,0,0,0,0
0.01065,0,0,0,0
0.0107,0,0,0,0
0.01075,0,0,0,0
0.0108,0,0,0,0
0.01085,0,0,0,0
0.0109,0,0,0,0
0.01095,0,0,0,0
0.011,0,0,0,0
0.01105,0,0,0,0
0.0111,0,0,0,0
0.01115,0,0,0,0
0.0112,0,0,0,0
0.01125,0,0,0,0
0.0113,0,0,0,0
0.01135,0,0,0,0
0.0114,0,0,0,0
0.01145,0,0,0,0
0.0115,0,0,0,0
0.01155,0,0,0,0
0.0116,0,0,0,0
0.01165,0,0,0,0
0.0117,0,0,0,0
0.01175,0,0,0,0
0.0118,0,0,0,0
0.01185,0,0,0,0
0.0119,0,0,0,0
0.01195,0,0,0,0
0.012,0,0,0,0
0.01205,0,0,0,0
0.0121,0,0,0,0
0.01215,0,0,0,0
0.0122,0,0,0,0
0.01225,0,0,0,0
0.0123,0,0,0,0
0.01235,0,0,0,0
0.0124,0,0,0,0
0.01245,0,0,0,0
0.0125,0,0,0,0
0.01255,0,0,0,0
0.0126,0,0,0,0
0.01265,0,0,0,0
0.0127,0,0,0,0
0.01275,0,0,0,0
